id_base_site	id_base_visit	altitude	longitude	latitude	cd_nom	base_site_name	species	visit_date	visit_year	visit_month	pheno_etape	Percentage	fruits_amount	Region	day_of_year
11493	25154	1055.0	6.872115	45.93069	98921	Frêne 3		2009-05-16	2009	5	Feuillaison	10.0		Mont-Blanc Massif	136
11493	25157	1055.0	6.872115	45.93069	98921	Frêne 3		2010-04-27	2010	4	Débourrement	10.0		Mont-Blanc Massif	117
11493	25158	1055.0	6.872115	45.93069	98921	Frêne 3		2010-04-27	2010	4	Floraison	10.0		Mont-Blanc Massif	117
11493	25159	1055.0	6.872115	45.93069	98921	Frêne 3		2010-05-17	2010	5	Feuillaison	10.0		Mont-Blanc Massif	137
11493	25162	1055.0	6.872115	45.93069	98921	Frêne 3		2011-04-11	2011	4	Floraison	10.0		Mont-Blanc Massif	101
11493	25163	1055.0	6.872115	45.93069	98921	Frêne 3		2011-04-19	2011	4	Débourrement	10.0		Mont-Blanc Massif	109
11493	25164	1055.0	6.872115	45.93069	98921	Frêne 3		2011-04-27	2011	4	Feuillaison	10.0		Mont-Blanc Massif	117
11493	25169	1055.0	6.872115	45.93069	98921	Frêne 3		2013-05-15	2013	5	Feuillaison	10.0		Mont-Blanc Massif	135
11493	25170	1055.0	6.872115	45.93069	98921	Frêne 3		2013-04-22	2013	4	Floraison	10.0		Mont-Blanc Massif	112
11493	25171	1055.0	6.872115	45.93069	98921	Frêne 3		2014-05-08	2014	5	Débourrement	10.0		Mont-Blanc Massif	128
11493	25172	1055.0	6.872115	45.93069	98921	Frêne 3		2014-05-16	2014	5	Feuillaison	10.0		Mont-Blanc Massif	136
11494	25175	1055.0	6.872115	45.93069	98921	Frêne 4		2010-04-27	2010	4	Floraison	10.0		Mont-Blanc Massif	117
11494	25176	1055.0	6.872115	45.93069	98921	Frêne 4		2010-05-03	2010	5	Débourrement	10.0		Mont-Blanc Massif	123
11494	25177	1055.0	6.872115	45.93069	98921	Frêne 4		2010-05-10	2010	5	Feuillaison	10.0		Mont-Blanc Massif	130
11494	25180	1055.0	6.872115	45.93069	98921	Frêne 4		2011-04-27	2011	4	Débourrement	10.0		Mont-Blanc Massif	117
11494	25181	1055.0	6.872115	45.93069	98921	Frêne 4		2011-05-10	2011	5	Feuillaison	10.0		Mont-Blanc Massif	130
11494	25185	1055.0	6.872115	45.93069	98921	Frêne 4		2013-05-15	2013	5	Feuillaison	10.0		Mont-Blanc Massif	135
11494	25186	1055.0	6.872115	45.93069	98921	Frêne 4		2013-04-24	2013	4	Floraison	10.0		Mont-Blanc Massif	114
11494	25187	1055.0	6.872115	45.93069	98921	Frêne 4		2014-05-19	2014	5	Débourrement	10.0		Mont-Blanc Massif	139
11494	25188	1055.0	6.872115	45.93069	98921	Frêne 4		2014-05-30	2014	5	Feuillaison	10.0		Mont-Blanc Massif	150
11495	25189	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2005-03-29	2005	3	Floraison	10.0		Mont-Blanc Massif	88
11495	25190	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2005-04-11	2005	4	Débourrement	10.0		Mont-Blanc Massif	101
11495	25191	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2005-05-06	2005	5	Feuillaison	10.0		Mont-Blanc Massif	126
11495	25192	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2006-03-30	2006	3	Floraison	10.0		Mont-Blanc Massif	89
11495	25193	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2006-04-23	2006	4	Débourrement	10.0		Mont-Blanc Massif	113
11495	25194	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2006-05-05	2006	5	Feuillaison	10.0		Mont-Blanc Massif	125
11495	25195	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2007-01-22	2007	1	Floraison	10.0		Mont-Blanc Massif	22
11495	25196	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2007-04-08	2007	4	Débourrement	10.0		Mont-Blanc Massif	98
11495	25197	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2007-04-17	2007	4	Feuillaison	10.0		Mont-Blanc Massif	107
11495	25198	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2008-03-13	2008	3	Floraison	10.0		Mont-Blanc Massif	73
11495	25199	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2008-04-16	2008	4	Débourrement	10.0		Mont-Blanc Massif	107
11495	25200	1065.0	6.871278	45.93117	92606	Noisetier 1	noisetier	2008-05-05	2008	5	Feuillaison	10.0		Mont-Blanc Massif	126
11496	25201	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2005-04-01	2005	4	Floraison	10.0		Mont-Blanc Massif	91
11496	25202	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2005-04-11	2005	4	Débourrement	10.0		Mont-Blanc Massif	101
11496	25203	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2005-05-14	2005	5	Feuillaison	10.0		Mont-Blanc Massif	134
11496	25204	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2006-04-02	2006	4	Floraison	10.0		Mont-Blanc Massif	92
11496	25205	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2006-04-19	2006	4	Débourrement	10.0		Mont-Blanc Massif	109
11496	25206	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2006-05-15	2006	5	Feuillaison	10.0		Mont-Blanc Massif	135
11496	25207	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2007-02-27	2007	2	Floraison	10.0		Mont-Blanc Massif	58
11496	25208	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2007-04-09	2007	4	Débourrement	10.0		Mont-Blanc Massif	99
11496	25209	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2007-04-17	2007	4	Feuillaison	10.0		Mont-Blanc Massif	107
11496	25210	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2008-03-10	2008	3	Floraison	10.0		Mont-Blanc Massif	70
11496	25211	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2008-04-09	2008	4	Débourrement	10.0		Mont-Blanc Massif	100
11496	25212	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2008-05-05	2008	5	Feuillaison	10.0		Mont-Blanc Massif	126
11496	25213	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2009-03-27	2009	3	Floraison	10.0		Mont-Blanc Massif	86
11496	25214	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2009-04-10	2009	4	Débourrement	10.0		Mont-Blanc Massif	100
11496	25215	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2009-04-24	2009	4	Feuillaison	10.0		Mont-Blanc Massif	114
11496	25216	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2010-03-22	2010	3	Floraison	10.0		Mont-Blanc Massif	81
11496	25217	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2010-04-12	2010	4	Débourrement	10.0		Mont-Blanc Massif	102
11496	25218	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2010-05-03	2010	5	Feuillaison	10.0		Mont-Blanc Massif	123
11496	25219	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2011-03-08	2011	3	Floraison	10.0		Mont-Blanc Massif	67
11496	25220	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2011-04-05	2011	4	Débourrement	10.0		Mont-Blanc Massif	95
11496	25221	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2011-04-11	2011	4	Feuillaison	10.0		Mont-Blanc Massif	101
11496	25222	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2013-03-27	2013	3	Floraison	10.0		Mont-Blanc Massif	86
11496	25223	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2013-04-15	2013	4	Débourrement	10.0		Mont-Blanc Massif	105
11496	25224	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2013-05-06	2013	5	Feuillaison	10.0		Mont-Blanc Massif	126
11496	25225	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2014-03-10	2014	3	Floraison	10.0		Mont-Blanc Massif	69
11496	25226	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2014-04-08	2014	4	Débourrement	10.0		Mont-Blanc Massif	98
11496	25227	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2014-04-16	2014	4	Feuillaison	10.0		Mont-Blanc Massif	106
11496	25228	1070.0	6.870763	45.931039	92606	Noisetier 2	noisetier	2015-03-18	2015	3	Floraison	10.0		Mont-Blanc Massif	77
11497	25229	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2005-03-29	2005	3	Floraison	10.0		Mont-Blanc Massif	88
11497	25230	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2005-04-11	2005	4	Débourrement	10.0		Mont-Blanc Massif	101
11497	25231	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2005-05-17	2005	5	Feuillaison	10.0		Mont-Blanc Massif	137
11497	25232	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2006-03-31	2006	3	Floraison	10.0		Mont-Blanc Massif	90
11497	25233	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2006-04-18	2006	4	Débourrement	10.0		Mont-Blanc Massif	108
11497	25234	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2006-05-15	2006	5	Feuillaison	10.0		Mont-Blanc Massif	135
11497	25235	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2007-02-19	2007	2	Floraison	10.0		Mont-Blanc Massif	50
11497	25236	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2007-04-10	2007	4	Débourrement	10.0		Mont-Blanc Massif	100
11497	25237	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2007-04-23	2007	4	Feuillaison	10.0		Mont-Blanc Massif	113
11497	25238	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2008-03-10	2008	3	Floraison	10.0		Mont-Blanc Massif	70
11497	25239	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2008-04-16	2008	4	Débourrement	10.0		Mont-Blanc Massif	107
11497	25240	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2008-05-07	2008	5	Feuillaison	10.0		Mont-Blanc Massif	128
11497	25241	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2009-03-27	2009	3	Floraison	10.0		Mont-Blanc Massif	86
11497	25242	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2009-04-10	2009	4	Débourrement	10.0		Mont-Blanc Massif	100
11497	25243	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2009-04-24	2009	4	Feuillaison	10.0		Mont-Blanc Massif	114
11497	25244	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2010-03-22	2010	3	Floraison	10.0		Mont-Blanc Massif	81
11497	25245	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2010-04-19	2010	4	Débourrement	10.0		Mont-Blanc Massif	109
11497	25246	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2010-05-03	2010	5	Feuillaison	10.0		Mont-Blanc Massif	123
11497	25247	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2011-03-08	2011	3	Floraison	10.0		Mont-Blanc Massif	67
11497	25248	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2011-04-05	2011	4	Débourrement	10.0		Mont-Blanc Massif	95
11497	25249	1065.0	6.871278	45.93117	92606	Noisetier 3	noisetier	2011-04-19	2011	4	Feuillaison	10.0		Mont-Blanc Massif	109
11498	25250	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2007-03-06	2007	3	Floraison	10.0		Mont-Blanc Massif	65
11498	25251	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2007-04-08	2007	4	Débourrement	10.0		Mont-Blanc Massif	98
11498	25252	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2007-04-17	2007	4	Feuillaison	10.0		Mont-Blanc Massif	107
11498	25253	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2008-03-13	2008	3	Floraison	10.0		Mont-Blanc Massif	73
11498	25254	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2008-04-02	2008	4	Débourrement	10.0		Mont-Blanc Massif	93
11498	25255	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2008-05-01	2008	5	Feuillaison	10.0		Mont-Blanc Massif	122
11498	25256	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2009-03-20	2009	3	Floraison	10.0		Mont-Blanc Massif	79
11498	25257	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2009-04-10	2009	4	Débourrement	10.0		Mont-Blanc Massif	100
11498	25258	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2009-04-16	2009	4	Feuillaison	10.0		Mont-Blanc Massif	106
11498	25259	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2010-03-22	2010	3	Floraison	10.0		Mont-Blanc Massif	81
11498	25260	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2010-04-12	2010	4	Débourrement	10.0		Mont-Blanc Massif	102
11498	25261	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2010-04-27	2010	4	Feuillaison	10.0		Mont-Blanc Massif	117
11498	25262	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2011-03-01	2011	3	Floraison	10.0		Mont-Blanc Massif	60
11498	25263	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2011-03-29	2011	3	Débourrement	10.0		Mont-Blanc Massif	88
11498	25264	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2011-04-11	2011	4	Feuillaison	10.0		Mont-Blanc Massif	101
11498	25265	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2013-04-08	2013	4	Floraison	10.0		Mont-Blanc Massif	98
11498	25266	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2013-04-16	2013	4	Débourrement	10.0		Mont-Blanc Massif	106
11498	25267	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2013-05-06	2013	5	Feuillaison	10.0		Mont-Blanc Massif	126
11498	25268	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2014-03-12	2014	3	Floraison	10.0		Mont-Blanc Massif	71
11498	25269	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2014-04-08	2014	4	Débourrement	10.0		Mont-Blanc Massif	98
11498	25270	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2014-04-17	2014	4	Feuillaison	10.0		Mont-Blanc Massif	107
11498	25271	1053.0	6.870972	45.931111	92606	Noisetier 4	noisetier	2015-03-18	2015	3	Floraison	10.0		Mont-Blanc Massif	77
11499	25272	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2013-04-08	2013	4	Floraison	10.0		Mont-Blanc Massif	98
11499	25273	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2013-04-18	2013	4	Débourrement	10.0		Mont-Blanc Massif	108
11499	25274	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2013-05-06	2013	5	Feuillaison	10.0		Mont-Blanc Massif	126
11499	25275	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2014-03-04	2014	3	Floraison	10.0		Mont-Blanc Massif	63
11499	25276	1080.0	6.871556	45.931083	92606	Noisetier 5	noisetier	2015-03-18	2015	3	Floraison	10.0		Mont-Blanc Massif	77
11500	25277	1070.0	6.87184	45.93085	128042	Tussilage 1		2013-04-02	2013	4	Floraison	10.0		Mont-Blanc Massif	92
11501	25278	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2004-10-23	2004	10	Changement de couleur	50.0		Mont-Blanc Massif	297
11501	25280	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2005-03-29	2005	3	Débourrement	10.0		Mont-Blanc Massif	88
11501	25281	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2005-04-26	2005	4	Feuillaison	10.0		Mont-Blanc Massif	116
11501	25282	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2005-05-21	2005	5	Floraison	10.0		Mont-Blanc Massif	141
11501	25283	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2005-10-12	2005	10	Changement de couleur	50.0		Mont-Blanc Massif	285
11501	25285	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2006-04-14	2006	4	Débourrement	10.0		Mont-Blanc Massif	104
11501	25286	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2006-05-01	2006	5	Feuillaison	10.0		Mont-Blanc Massif	121
11501	25287	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2006-05-23	2006	5	Floraison	10.0		Mont-Blanc Massif	143
11501	25288	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2006-09-26	2006	9	Changement de couleur	10.0		Mont-Blanc Massif	269
11501	25289	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2006-10-18	2006	10	Changement de couleur	50.0		Mont-Blanc Massif	291
11501	25292	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2007-04-08	2007	4	Débourrement	10.0		Mont-Blanc Massif	98
11501	25293	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2007-04-17	2007	4	Feuillaison	10.0		Mont-Blanc Massif	107
11501	25294	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2007-05-03	2007	5	Floraison	10.0		Mont-Blanc Massif	123
11501	25295	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2007-09-27	2007	9	Changement de couleur	10.0		Mont-Blanc Massif	270
11501	25296	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2007-10-08	2007	10	Changement de couleur	50.0		Mont-Blanc Massif	281
11501	25299	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2008-03-31	2008	3	Débourrement	10.0		Mont-Blanc Massif	91
11501	25300	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2008-04-26	2008	4	Feuillaison	10.0		Mont-Blanc Massif	117
11501	25301	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2008-05-16	2008	5	Floraison	10.0		Mont-Blanc Massif	137
11501	25302	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2008-09-25	2008	9	Changement de couleur	10.0		Mont-Blanc Massif	269
11501	25303	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2008-10-13	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	287
11501	25306	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2009-04-03	2009	4	Débourrement	10.0		Mont-Blanc Massif	93
11501	25307	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2009-04-16	2009	4	Feuillaison	10.0		Mont-Blanc Massif	106
11501	25308	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2009-05-16	2009	5	Floraison	10.0		Mont-Blanc Massif	136
11501	25309	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2009-09-07	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	250
11501	25310	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2009-09-29	2009	9	Changement de couleur	50.0		Mont-Blanc Massif	272
11501	25313	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2010-04-12	2010	4	Débourrement	10.0		Mont-Blanc Massif	102
11501	25314	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2010-04-27	2010	4	Feuillaison	10.0		Mont-Blanc Massif	117
11501	25315	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2010-05-25	2010	5	Floraison	10.0		Mont-Blanc Massif	145
11501	25316	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2010-09-14	2010	9	Changement de couleur	10.0		Mont-Blanc Massif	257
11501	25317	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2010-09-28	2010	9	Changement de couleur	50.0		Mont-Blanc Massif	271
11501	25320	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2011-03-29	2011	3	Débourrement	10.0		Mont-Blanc Massif	88
11501	25321	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2011-04-11	2011	4	Feuillaison	10.0		Mont-Blanc Massif	101
11501	25322	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2011-05-10	2011	5	Floraison	10.0		Mont-Blanc Massif	130
11501	25323	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2011-09-13	2011	9	Changement de couleur	10.0		Mont-Blanc Massif	256
11501	25324	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2011-10-04	2011	10	Changement de couleur	50.0		Mont-Blanc Massif	277
11501	25327	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2012-10-11	2012	10	Changement de couleur	50.0		Mont-Blanc Massif	285
11501	25330	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2013-04-15	2013	4	Débourrement	10.0		Mont-Blanc Massif	105
11501	25331	1080.0	6.870904	45.93205	124308	Sorbier 1	sorbier	2013-04-29	2013	4	Feuillaison	10.0		Mont-Blanc Massif	119
11502	25332	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2004-10-19	2004	10	Changement de couleur	50.0		Mont-Blanc Massif	293
11502	25334	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2005-04-01	2005	4	Débourrement	10.0		Mont-Blanc Massif	91
11502	25335	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2005-05-02	2005	5	Feuillaison	10.0		Mont-Blanc Massif	122
11502	25336	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2005-05-24	2005	5	Floraison	10.0		Mont-Blanc Massif	144
11502	25337	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2005-10-10	2005	10	Changement de couleur	50.0		Mont-Blanc Massif	283
11502	25339	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2006-04-14	2006	4	Débourrement	10.0		Mont-Blanc Massif	104
11502	25340	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2006-05-03	2006	5	Feuillaison	10.0		Mont-Blanc Massif	123
11502	25341	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2006-05-23	2006	5	Floraison	10.0		Mont-Blanc Massif	143
11502	25342	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2006-09-05	2006	9	Changement de couleur	10.0		Mont-Blanc Massif	248
11502	25343	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2006-10-10	2006	10	Changement de couleur	50.0		Mont-Blanc Massif	283
11502	25346	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2007-04-10	2007	4	Débourrement	10.0		Mont-Blanc Massif	100
11502	25347	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2007-04-17	2007	4	Feuillaison	10.0		Mont-Blanc Massif	107
11502	25348	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2007-09-20	2007	9	Changement de couleur	10.0		Mont-Blanc Massif	263
11502	25349	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2007-09-27	2007	9	Changement de couleur	50.0		Mont-Blanc Massif	270
11502	25352	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2008-04-02	2008	4	Débourrement	10.0		Mont-Blanc Massif	93
11502	25353	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2008-04-28	2008	4	Feuillaison	10.0		Mont-Blanc Massif	119
11502	25354	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2008-05-16	2008	5	Floraison	10.0		Mont-Blanc Massif	137
11502	25355	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2008-09-17	2008	9	Changement de couleur	10.0		Mont-Blanc Massif	261
11502	25356	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2008-10-01	2008	10	Changement de couleur	50.0		Mont-Blanc Massif	275
11502	25359	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2009-04-03	2009	4	Débourrement	10.0		Mont-Blanc Massif	93
11502	25360	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2009-04-24	2009	4	Feuillaison	10.0		Mont-Blanc Massif	114
11502	25361	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2009-05-22	2009	5	Floraison	10.0		Mont-Blanc Massif	142
11502	25362	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2009-09-07	2009	9	Changement de couleur	10.0		Mont-Blanc Massif	250
11502	25363	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2009-09-29	2009	9	Changement de couleur	50.0		Mont-Blanc Massif	272
11502	25366	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2010-04-12	2010	4	Débourrement	10.0		Mont-Blanc Massif	102
11502	25367	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2010-04-27	2010	4	Feuillaison	10.0		Mont-Blanc Massif	117
11502	25368	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2010-05-25	2010	5	Floraison	10.0		Mont-Blanc Massif	145
11502	25369	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2010-09-07	2010	9	Changement de couleur	10.0		Mont-Blanc Massif	250
11502	25370	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2010-09-21	2010	9	Changement de couleur	50.0		Mont-Blanc Massif	264
11502	25373	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2011-03-29	2011	3	Débourrement	10.0		Mont-Blanc Massif	88
11502	25374	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2011-04-11	2011	4	Feuillaison	10.0		Mont-Blanc Massif	101
11502	25375	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2011-05-10	2011	5	Floraison	10.0		Mont-Blanc Massif	130
11502	25376	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2011-09-13	2011	9	Changement de couleur	10.0		Mont-Blanc Massif	256
11502	25377	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2011-09-27	2011	9	Changement de couleur	50.0		Mont-Blanc Massif	270
11502	25381	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2013-04-15	2013	4	Débourrement	10.0		Mont-Blanc Massif	105
11502	25382	1080.0	6.870904	45.93205	124308	Sorbier 2	sorbier	2013-04-29	2013	4	Feuillaison	10.0		Mont-Blanc Massif	119
11503	25383	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2004-10-25	2004	10	Changement de couleur	50.0		Mont-Blanc Massif	299
11503	25385	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2005-03-29	2005	3	Débourrement	10.0		Mont-Blanc Massif	88
11503	25386	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2005-04-29	2005	4	Feuillaison	10.0		Mont-Blanc Massif	119
11503	25387	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2005-05-21	2005	5	Floraison	10.0		Mont-Blanc Massif	141
11503	25388	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2005-10-18	2005	10	Changement de couleur	50.0		Mont-Blanc Massif	291
11503	25390	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2006-04-14	2006	4	Débourrement	10.0		Mont-Blanc Massif	104
11503	25391	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2006-05-01	2006	5	Feuillaison	10.0		Mont-Blanc Massif	121
11503	25392	1080.0	6.870904	45.93205	124308	Sorbier 3	sorbier	2006-05-23	2006	5	Floraison	10.0		Mont-Blanc Massif	143
